"","date","un_region","who_region","country","iso_code","cases_new","cases_total","deaths_new","deaths_total","recovered_new","recovered_total","hosp_new","hosp_total","tested_new","tested_total"
"263",2020-02-09,"Europe","EURO","Germany","DE",0,21,0,0,NA,NA,NA,NA,NA,NA
"264",2020-02-09,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"265",2020-02-09,"Europe","EURO","United Kingdom","GB",0,22,0,0,NA,NA,NA,NA,NA,NA
"266",2020-02-09,"Americas","AMRO","United States","US",1,12,0,0,NA,NA,NA,NA,NA,NA
"267",2020-02-10,"Americas","AMRO","Canada","CA",0,7,0,0,NA,NA,NA,NA,NA,NA
"268",2020-02-10,"Asia","WPRO","China","CN",2984,40235,107,1012,NA,NA,NA,NA,NA,NA
"269",2020-02-10,"Europe","EURO","France","FR",0,11,0,0,NA,NA,NA,NA,NA,NA
"270",2020-02-10,"Europe","EURO","Germany","DE",0,21,0,0,NA,NA,NA,NA,NA,NA
"271",2020-02-10,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"272",2020-02-10,"Europe","EURO","United Kingdom","GB",3,25,0,0,NA,NA,NA,NA,NA,NA
"273",2020-02-10,"Americas","AMRO","United States","US",0,12,0,0,NA,NA,NA,NA,NA,NA
"274",2020-02-11,"Americas","AMRO","Canada","CA",0,7,0,0,NA,NA,NA,NA,NA,NA
"275",2020-02-11,"Asia","WPRO","China","CN",2473,42708,100,1112,NA,NA,NA,NA,NA,NA
"276",2020-02-11,"Europe","EURO","France","FR",0,11,0,0,NA,NA,NA,NA,NA,NA
"277",2020-02-11,"Europe","EURO","Germany","DE",1,22,0,0,NA,NA,NA,NA,NA,NA
"278",2020-02-11,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"279",2020-02-11,"Europe","EURO","United Kingdom","GB",1,26,0,0,NA,NA,NA,NA,NA,NA
"280",2020-02-11,"Americas","AMRO","United States","US",0,12,0,0,NA,NA,NA,NA,NA,NA
"281",2020-02-12,"Americas","AMRO","Canada","CA",0,7,0,0,NA,NA,NA,NA,NA,NA
"282",2020-02-12,"Asia","WPRO","China","CN",2022,44730,5,1117,NA,NA,NA,NA,NA,NA
"283",2020-02-12,"Europe","EURO","France","FR",0,11,0,0,NA,NA,NA,NA,NA,NA
"284",2020-02-12,"Europe","EURO","Germany","DE",2,24,0,0,NA,NA,NA,NA,NA,NA
"285",2020-02-12,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"286",2020-02-12,"Europe","EURO","United Kingdom","GB",1,27,0,0,NA,NA,NA,NA,NA,NA
"287",2020-02-12,"Americas","AMRO","United States","US",0,12,0,0,NA,NA,NA,NA,NA,NA
"288",2020-02-13,"Americas","AMRO","Canada","CA",0,7,0,0,NA,NA,NA,NA,NA,NA
"289",2020-02-13,"Asia","WPRO","China","CN",15152,59882,252,1369,NA,NA,NA,NA,NA,NA
"290",2020-02-13,"Europe","EURO","France","FR",0,11,0,0,NA,NA,NA,NA,NA,NA
"291",2020-02-13,"Europe","EURO","Germany","DE",1,25,0,0,NA,NA,NA,NA,NA,NA
"292",2020-02-13,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"293",2020-02-13,"Europe","EURO","United Kingdom","GB",4,31,0,0,NA,NA,NA,NA,NA,NA
"294",2020-02-13,"Americas","AMRO","United States","US",0,12,0,0,NA,NA,NA,NA,NA,NA
"295",2020-02-14,"Americas","AMRO","Canada","CA",0,7,0,0,NA,NA,NA,NA,NA,NA
"296",2020-02-14,"Asia","WPRO","China","CN",4050,63932,152,1521,NA,NA,NA,NA,NA,NA
"297",2020-02-14,"Europe","EURO","France","FR",0,11,0,0,NA,NA,NA,NA,NA,NA
"298",2020-02-14,"Europe","EURO","Germany","DE",0,25,0,0,NA,NA,NA,NA,NA,NA
"299",2020-02-14,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"300",2020-02-14,"Europe","EURO","United Kingdom","GB",1,32,0,0,NA,NA,NA,NA,NA,NA
"301",2020-02-14,"Americas","AMRO","United States","US",1,13,0,0,NA,NA,NA,NA,NA,NA
"302",2020-02-15,"Americas","AMRO","Canada","CA",0,7,0,0,NA,NA,NA,NA,NA,NA
"303",2020-02-15,"Asia","WPRO","China","CN",2644,66576,142,1663,NA,NA,NA,NA,NA,NA
"304",2020-02-15,"Europe","EURO","France","FR",0,11,1,1,NA,NA,NA,NA,NA,NA
"305",2020-02-15,"Europe","EURO","Germany","DE",0,25,0,0,NA,NA,NA,NA,NA,NA
"306",2020-02-15,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"307",2020-02-15,"Europe","EURO","United Kingdom","GB",1,33,0,0,NA,NA,NA,NA,NA,NA
"308",2020-02-15,"Americas","AMRO","United States","US",1,14,0,0,NA,NA,NA,NA,NA,NA
"309",2020-02-16,"Americas","AMRO","Canada","CA",0,7,0,0,NA,NA,NA,NA,NA,NA
"310",2020-02-16,"Asia","WPRO","China","CN",2008,68584,104,1767,NA,NA,NA,NA,NA,NA
"311",2020-02-16,"Europe","EURO","France","FR",0,11,0,1,NA,NA,NA,NA,NA,NA
"312",2020-02-16,"Europe","EURO","Germany","DE",1,26,0,0,NA,NA,NA,NA,NA,NA
"313",2020-02-16,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"314",2020-02-16,"Europe","EURO","United Kingdom","GB",0,33,0,0,NA,NA,NA,NA,NA,NA
"315",2020-02-16,"Americas","AMRO","United States","US",0,14,0,0,NA,NA,NA,NA,NA,NA
"316",2020-02-17,"Americas","AMRO","Canada","CA",1,8,0,0,NA,NA,NA,NA,NA,NA
"317",2020-02-17,"Asia","WPRO","China","CN",2051,70635,98,1865,NA,NA,NA,NA,NA,NA
"318",2020-02-17,"Europe","EURO","France","FR",1,12,0,1,NA,NA,NA,NA,NA,NA
"319",2020-02-17,"Europe","EURO","Germany","DE",0,26,0,0,NA,NA,NA,NA,NA,NA
"320",2020-02-17,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"321",2020-02-17,"Europe","EURO","United Kingdom","GB",0,33,0,0,NA,NA,NA,NA,NA,NA
"322",2020-02-17,"Americas","AMRO","United States","US",0,14,0,0,NA,NA,NA,NA,NA,NA
"323",2020-02-18,"Americas","AMRO","Canada","CA",0,8,0,0,NA,NA,NA,NA,NA,NA
"324",2020-02-18,"Asia","WPRO","China","CN",1893,72528,139,2004,NA,NA,NA,NA,NA,NA
"325",2020-02-18,"Europe","EURO","France","FR",0,12,0,1,NA,NA,NA,NA,NA,NA
"326",2020-02-18,"Europe","EURO","Germany","DE",2,28,0,0,NA,NA,NA,NA,NA,NA
"327",2020-02-18,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"328",2020-02-18,"Europe","EURO","United Kingdom","GB",0,33,0,0,NA,NA,NA,NA,NA,NA
"329",2020-02-18,"Americas","AMRO","United States","US",0,14,0,0,NA,NA,NA,NA,NA,NA
"330",2020-02-19,"Americas","AMRO","Canada","CA",0,8,0,0,NA,NA,NA,NA,NA,NA
"331",2020-02-19,"Asia","WPRO","China","CN",1750,74278,113,2117,NA,NA,NA,NA,NA,NA
"332",2020-02-19,"Europe","EURO","France","FR",0,12,0,1,NA,NA,NA,NA,NA,NA
"333",2020-02-19,"Europe","EURO","Germany","DE",1,29,0,0,NA,NA,NA,NA,NA,NA
"334",2020-02-19,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"335",2020-02-19,"Europe","EURO","United Kingdom","GB",1,34,0,0,NA,NA,NA,NA,NA,NA
"336",2020-02-19,"Americas","AMRO","United States","US",2,16,0,0,NA,NA,NA,NA,NA,NA
"337",2020-02-20,"Americas","AMRO","Canada","CA",0,8,0,0,NA,NA,NA,NA,NA,NA
"338",2020-02-20,"Asia","WPRO","China","CN",397,74675,122,2239,NA,NA,NA,NA,NA,NA
"339",2020-02-20,"Europe","EURO","France","FR",0,12,0,1,NA,NA,NA,NA,NA,NA
"340",2020-02-20,"Europe","EURO","Germany","DE",0,29,0,0,NA,NA,NA,NA,NA,NA
"341",2020-02-20,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"342",2020-02-20,"Europe","EURO","United Kingdom","GB",0,34,0,0,NA,NA,NA,NA,NA,NA
"343",2020-02-20,"Americas","AMRO","United States","US",5,21,0,0,NA,NA,NA,NA,NA,NA
"344",2020-02-21,"Americas","AMRO","Canada","CA",0,8,0,0,NA,NA,NA,NA,NA,NA
"345",2020-02-21,"Asia","WPRO","China","CN",893,75568,0,2239,NA,NA,NA,NA,NA,NA
"346",2020-02-21,"Europe","EURO","France","FR",0,12,0,1,NA,NA,NA,NA,NA,NA
"347",2020-02-21,"Europe","EURO","Germany","DE",2,31,1,1,NA,NA,NA,NA,NA,NA
"348",2020-02-21,"Europe","EURO","Italy","IT",0,3,0,0,NA,NA,NA,NA,NA,NA
"349",2020-02-21,"Europe","EURO","United Kingdom","GB",0,34,0,0,NA,NA,NA,NA,NA,NA
"350",2020-02-21,"Americas","AMRO","United States","US",3,24,0,0,NA,NA,NA,NA,NA,NA
"351",2020-02-22,"Americas","AMRO","Canada","CA",1,9,0,0,NA,NA,NA,NA,NA,NA
"352",2020-02-22,"Asia","WPRO","China","CN",825,76393,205,2444,NA,NA,NA,NA,NA,NA
"353",2020-02-22,"Europe","EURO","France","FR",0,12,0,1,NA,NA,NA,NA,NA,NA
"354",2020-02-22,"Europe","EURO","Germany","DE",0,31,0,1,NA,NA,NA,NA,NA,NA
"355",2020-02-22,"Europe","EURO","Italy","IT",14,17,0,0,NA,NA,NA,NA,NA,NA
"356",2020-02-22,"Europe","EURO","United Kingdom","GB",0,34,0,0,NA,NA,NA,NA,NA,NA
"357",2020-02-22,"Americas","AMRO","United States","US",1,25,0,0,NA,NA,NA,NA,NA,NA
"358",2020-02-23,"Americas","AMRO","Canada","CA",0,9,0,0,NA,NA,NA,NA,NA,NA
"359",2020-02-23,"Asia","WPRO","China","CN",649,77042,2,2446,NA,NA,NA,NA,NA,NA
"360",2020-02-23,"Europe","EURO","France","FR",0,12,0,1,NA,NA,NA,NA,NA,NA
"361",2020-02-23,"Europe","EURO","Germany","DE",0,31,0,1,NA,NA,NA,NA,NA,NA
"362",2020-02-23,"Europe","EURO","Italy","IT",62,79,2,2,NA,NA,NA,NA,NA,NA
"363",2020-02-23,"Europe","EURO","United Kingdom","GB",2,36,0,0,NA,NA,NA,NA,NA,NA
"364",2020-02-23,"Americas","AMRO","United States","US",5,30,0,0,NA,NA,NA,NA,NA,NA
"365",2020-02-24,"Americas","AMRO","Canada","CA",0,9,0,0,NA,NA,NA,NA,NA,NA
"366",2020-02-24,"Asia","WPRO","China","CN",220,77262,150,2596,NA,NA,NA,NA,NA,NA
"367",2020-02-24,"Europe","EURO","France","FR",0,12,0,1,NA,NA,NA,NA,NA,NA
"368",2020-02-24,"Europe","EURO","Germany","DE",0,31,0,1,NA,NA,NA,NA,NA,NA
"369",2020-02-24,"Europe","EURO","Italy","IT",53,132,1,3,NA,NA,NA,NA,NA,NA
"370",2020-02-24,"Europe","EURO","United Kingdom","GB",0,36,0,0,NA,NA,NA,NA,NA,NA
"371",2020-02-24,"Americas","AMRO","United States","US",6,36,0,0,NA,NA,NA,NA,NA,NA
"372",2020-02-25,"Americas","AMRO","Canada","CA",1,10,0,0,NA,NA,NA,NA,NA,NA
"373",2020-02-25,"Asia","WPRO","China","CN",517,77779,70,2666,NA,NA,NA,NA,NA,NA
"374",2020-02-25,"Europe","EURO","France","FR",0,12,0,1,NA,NA,NA,NA,NA,NA
"375",2020-02-25,"Europe","EURO","Germany","DE",1,32,0,1,NA,NA,NA,NA,NA,NA
"376",2020-02-25,"Europe","EURO","Italy","IT",97,229,4,7,NA,NA,NA,NA,NA,NA
"377",2020-02-25,"Europe","EURO","United Kingdom","GB",6,42,0,0,NA,NA,NA,NA,NA,NA
"378",2020-02-25,"Americas","AMRO","United States","US",0,36,0,0,NA,NA,NA,NA,NA,NA
"379",2020-02-26,"Americas","AMRO","Canada","CA",0,10,0,0,NA,NA,NA,NA,NA,NA
"380",2020-02-26,"Asia","WPRO","China","CN",411,78190,52,2718,NA,NA,NA,NA,NA,NA
"381",2020-02-26,"Europe","EURO","France","FR",2,14,0,1,NA,NA,NA,NA,NA,NA
"382",2020-02-26,"Europe","EURO","Germany","DE",3,35,0,1,NA,NA,NA,NA,NA,NA
"383",2020-02-26,"Europe","EURO","Italy","IT",93,322,3,10,NA,NA,NA,NA,NA,NA
"384",2020-02-26,"Europe","EURO","United Kingdom","GB",2,44,0,0,NA,NA,NA,NA,NA,NA
"385",2020-02-26,"Americas","AMRO","United States","US",4,40,0,0,NA,NA,NA,NA,NA,NA
"386",2020-02-27,"Americas","AMRO","Canada","CA",1,11,0,0,NA,NA,NA,NA,NA,NA
"387",2020-02-27,"Asia","WPRO","China","CN",440,78630,29,2747,NA,NA,NA,NA,NA,NA
"388",2020-02-27,"Europe","EURO","France","FR",3,17,1,2,NA,NA,NA,NA,NA,NA
"389",2020-02-27,"Europe","EURO","Germany","DE",8,43,0,1,NA,NA,NA,NA,NA,NA
"390",2020-02-27,"Europe","EURO","Italy","IT",78,400,2,12,NA,NA,NA,NA,NA,NA
"391",2020-02-27,"Europe","EURO","United Kingdom","GB",3,47,0,0,NA,NA,NA,NA,NA,NA
"392",2020-02-27,"Americas","AMRO","United States","US",4,44,0,0,NA,NA,NA,NA,NA,NA
"393",2020-02-28,"Americas","AMRO","Canada","CA",1,12,0,0,NA,NA,NA,NA,NA,NA
"394",2020-02-28,"Asia","WPRO","China","CN",329,78959,44,2791,NA,NA,NA,NA,NA,NA
"395",2020-02-28,"Europe","EURO","France","FR",21,38,0,2,NA,NA,NA,NA,NA,NA
"396",2020-02-28,"Europe","EURO","Germany","DE",24,67,0,1,NA,NA,NA,NA,NA,NA
"397",2020-02-28,"Europe","EURO","Italy","IT",250,650,5,17,NA,NA,NA,NA,NA,NA
"398",2020-02-28,"Europe","EURO","United Kingdom","GB",2,49,0,0,NA,NA,NA,NA,NA,NA
"399",2020-02-28,"Americas","AMRO","United States","US",8,52,0,0,NA,NA,NA,NA,NA,NA
"400",2020-02-29,"Americas","AMRO","Canada","CA",1,13,0,0,NA,NA,NA,NA,NA,NA
"401",2020-02-29,"Asia","WPRO","China","CN",430,79389,47,2838,NA,NA,NA,NA,NA,NA
"402",2020-02-29,"Europe","EURO","France","FR",19,57,0,2,NA,NA,NA,NA,NA,NA
"403",2020-02-29,"Europe","EURO","Germany","DE",47,114,0,1,NA,NA,NA,NA,NA,NA
"404",2020-02-29,"Europe","EURO","Italy","IT",238,888,4,21,NA,NA,NA,NA,NA,NA
"405",2020-02-29,"Europe","EURO","United Kingdom","GB",8,57,0,0,NA,NA,NA,NA,NA,NA
"406",2020-02-29,"Americas","AMRO","United States","US",5,57,1,1,NA,NA,NA,NA,NA,NA
"407",2020-03-01,"Americas","AMRO","Canada","CA",2,15,0,0,NA,NA,NA,NA,NA,NA
"408",2020-03-01,"Asia","WPRO","China","CN",579,79968,35,2873,NA,NA,NA,NA,NA,NA
"409",2020-03-01,"Europe","EURO","France","FR",43,100,0,2,NA,NA,NA,NA,NA,NA
"410",2020-03-01,"Europe","EURO","Germany","DE",23,137,0,1,NA,NA,NA,NA,NA,NA
"411",2020-03-01,"Europe","EURO","Italy","IT",240,1128,8,29,NA,NA,NA,NA,NA,NA
"412",2020-03-01,"Europe","EURO","United Kingdom","GB",12,69,0,0,NA,NA,NA,NA,NA,NA
"413",2020-03-01,"Americas","AMRO","United States","US",4,61,0,1,NA,NA,NA,NA,NA,NA
"414",2020-03-02,"Americas","AMRO","Canada","CA",0,15,0,0,NA,NA,NA,NA,NA,NA
"415",2020-03-02,"Asia","WPRO","China","CN",206,80174,42,2915,NA,NA,NA,NA,NA,NA
"416",2020-03-02,"Europe","EURO","France","FR",23,123,0,2,NA,NA,NA,NA,NA,NA
"417",2020-03-02,"Europe","EURO","Germany","DE",35,172,0,1,NA,NA,NA,NA,NA,NA
"418",2020-03-02,"Europe","EURO","Italy","IT",566,1694,5,34,NA,NA,NA,NA,NA,NA
"419",2020-03-02,"Europe","EURO","United Kingdom","GB",4,73,0,0,NA,NA,NA,NA,NA,NA
"420",2020-03-02,"Americas","AMRO","United States","US",9,70,1,2,NA,NA,NA,NA,NA,NA
"421",2020-03-03,"Americas","AMRO","Canada","CA",9,24,0,0,NA,NA,NA,NA,NA,NA
"422",2020-03-03,"Asia","WPRO","China","CN",128,80302,33,2948,NA,NA,NA,NA,NA,NA
"423",2020-03-03,"Europe","EURO","France","FR",48,171,1,3,NA,NA,NA,NA,NA,NA
"424",2020-03-03,"Europe","EURO","Germany","DE",43,215,0,1,NA,NA,NA,NA,NA,NA
"425",2020-03-03,"Europe","EURO","Italy","IT",342,2036,18,52,NA,NA,NA,NA,NA,NA
"426",2020-03-03,"Europe","EURO","United Kingdom","GB",20,93,0,0,NA,NA,NA,NA,NA,NA
"427",2020-03-03,"Americas","AMRO","United States","US",18,88,0,2,NA,NA,NA,NA,NA,NA
"428",2020-03-04,"Americas","AMRO","Canada","CA",9,33,0,0,NA,NA,NA,NA,NA,NA
"429",2020-03-04,"Asia","WPRO","China","CN",120,80422,36,2984,NA,NA,NA,NA,NA,NA
"430",2020-03-04,"Europe","EURO","France","FR",38,209,1,4,NA,NA,NA,NA,NA,NA
"431",2020-03-04,"Europe","EURO","Germany","DE",84,299,0,1,NA,NA,NA,NA,NA,NA
"432",2020-03-04,"Europe","EURO","Italy","IT",466,2502,27,79,NA,NA,NA,NA,NA,NA
"433",2020-03-04,"Europe","EURO","United Kingdom","GB",41,134,1,1,NA,NA,NA,NA,NA,NA
"434",2020-03-04,"Americas","AMRO","United States","US",36,124,6,8,NA,NA,NA,NA,NA,NA
"435",2020-03-05,"Americas","AMRO","Canada","CA",0,33,0,0,NA,NA,NA,NA,NA,NA
"436",2020-03-05,"Asia","WPRO","China","CN",143,80565,32,3016,NA,NA,NA,NA,NA,NA
"437",2020-03-05,"Europe","EURO","France","FR",73,282,0,4,NA,NA,NA,NA,NA,NA
"438",2020-03-05,"Europe","EURO","Germany","DE",157,456,2,3,NA,NA,NA,NA,NA,NA
"439",2020-03-05,"Europe","EURO","Italy","IT",587,3089,28,107,NA,NA,NA,NA,NA,NA
"440",2020-03-05,"Europe","EURO","United Kingdom","GB",57,191,2,3,NA,NA,NA,NA,NA,NA
"441",2020-03-05,"Americas","AMRO","United States","US",51,175,3,11,NA,NA,NA,NA,NA,NA
"442",2020-03-06,"Americas","AMRO","Canada","CA",12,45,0,0,NA,NA,NA,NA,NA,NA
"443",2020-03-06,"Asia","WPRO","China","CN",145,80710,29,3045,NA,NA,NA,NA,NA,NA
"444",2020-03-06,"Europe","EURO","France","FR",133,415,3,7,NA,NA,NA,NA,NA,NA
"445",2020-03-06,"Europe","EURO","Germany","DE",186,642,1,4,NA,NA,NA,NA,NA,NA
"446",2020-03-06,"Europe","EURO","Italy","IT",769,3858,41,148,NA,NA,NA,NA,NA,NA
"447",2020-03-06,"Europe","EURO","United Kingdom","GB",56,247,0,3,NA,NA,NA,NA,NA,NA
"448",2020-03-06,"Americas","AMRO","United States","US",70,245,2,13,NA,NA,NA,NA,NA,NA
"449",2020-03-07,"Americas","AMRO","Canada","CA",0,45,0,0,NA,NA,NA,NA,NA,NA
"450",2020-03-07,"Asia","WPRO","China","CN",103,80813,28,3073,NA,NA,NA,NA,NA,NA
"451",2020-03-07,"Europe","EURO","France","FR",184,599,2,9,NA,NA,NA,NA,NA,NA
"452",2020-03-07,"Europe","EURO","Germany","DE",187,829,4,8,NA,NA,NA,NA,NA,NA
"453",2020-03-07,"Europe","EURO","Italy","IT",778,4636,49,197,NA,NA,NA,NA,NA,NA
"454",2020-03-07,"Europe","EURO","United Kingdom","GB",49,296,3,6,NA,NA,NA,NA,NA,NA
"455",2020-03-07,"Americas","AMRO","United States","US",78,323,3,16,NA,NA,NA,NA,NA,NA
"456",2020-03-08,"Americas","AMRO","Canada","CA",6,51,0,0,NA,NA,NA,NA,NA,NA
"457",2020-03-08,"Asia","WPRO","China","CN",46,80859,28,3101,NA,NA,NA,NA,NA,NA
"458",2020-03-08,"Europe","EURO","France","FR",107,706,1,10,NA,NA,NA,NA,NA,NA
"459",2020-03-08,"Europe","EURO","Germany","DE",142,971,4,12,NA,NA,NA,NA,NA,NA
"460",2020-03-08,"Europe","EURO","Italy","IT",1247,5883,36,233,NA,NA,NA,NA,NA,NA
"461",2020-03-08,"Europe","EURO","United Kingdom","GB",83,379,0,6,NA,NA,NA,NA,NA,NA
"462",2020-03-08,"Americas","AMRO","United States","US",130,453,3,19,NA,NA,NA,NA,NA,NA
"463",2020-03-09,"Americas","AMRO","Canada","CA",6,57,0,0,NA,NA,NA,NA,NA,NA
"464",2020-03-09,"Asia","WPRO","China","CN",45,80904,23,3124,NA,NA,NA,NA,NA,NA
"465",2020-03-09,"Europe","EURO","France","FR",410,1116,9,19,NA,NA,NA,NA,NA,NA
"466",2020-03-09,"Europe","EURO","Germany","DE",105,1076,1,13,NA,NA,NA,NA,NA,NA
"467",2020-03-09,"Europe","EURO","Italy","IT",1492,7375,133,366,NA,NA,NA,NA,NA,NA
"468",2020-03-09,"Europe","EURO","United Kingdom","GB",68,447,0,6,NA,NA,NA,NA,NA,NA
"469",2020-03-09,"Americas","AMRO","United States","US",146,599,5,24,NA,NA,NA,NA,NA,NA
"470",2020-03-10,"Americas","AMRO","Canada","CA",5,62,1,1,NA,NA,NA,NA,NA,NA
"471",2020-03-10,"Asia","WPRO","China","CN",20,80924,16,3140,NA,NA,NA,NA,NA,NA
"472",2020-03-10,"Europe","EURO","France","FR",286,1402,11,30,NA,NA,NA,NA,NA,NA
"473",2020-03-10,"Europe","EURO","Germany","DE",347,1423,7,20,NA,NA,NA,NA,NA,NA
"474",2020-03-10,"Europe","EURO","Italy","IT",1797,9172,97,463,NA,NA,NA,NA,NA,NA
"475",2020-03-10,"Europe","EURO","United Kingdom","GB",55,502,3,9,NA,NA,NA,NA,NA,NA
"476",2020-03-10,"Americas","AMRO","United States","US",214,813,4,28,NA,NA,NA,NA,NA,NA
"477",2020-03-11,"Americas","AMRO","Canada","CA",15,77,0,1,NA,NA,NA,NA,NA,NA
"478",2020-03-11,"Asia","WPRO","China","CN",31,80955,22,3162,NA,NA,NA,NA,NA,NA
"479",2020-03-11,"Europe","EURO","France","FR",372,1774,3,33,NA,NA,NA,NA,NA,NA
"480",2020-03-11,"Europe","EURO","Germany","DE",595,2018,4,24,NA,NA,NA,NA,NA,NA
"481",2020-03-11,"Europe","EURO","Italy","IT",977,10149,168,631,NA,NA,NA,NA,NA,NA
"482",2020-03-11,"Europe","EURO","United Kingdom","GB",148,650,5,14,NA,NA,NA,NA,NA,NA
"483",2020-03-11,"Americas","AMRO","United States","US",390,1203,4,32,NA,NA,NA,NA,NA,NA
"484",2020-03-12,"Americas","AMRO","Canada","CA",26,103,0,1,NA,NA,NA,NA,NA,NA
"485",2020-03-12,"Asia","WPRO","China","CN",25,80980,11,3173,NA,NA,NA,NA,NA,NA
"486",2020-03-12,"Europe","EURO","France","FR",496,2270,15,48,NA,NA,NA,NA,NA,NA
"487",2020-03-12,"Europe","EURO","Germany","DE",757,2775,10,34,NA,NA,NA,NA,NA,NA
"488",2020-03-12,"Europe","EURO","Italy","IT",2313,12462,196,827,NA,NA,NA,NA,NA,NA
"489",2020-03-12,"Europe","EURO","United Kingdom","GB",265,915,3,17,NA,NA,NA,NA,NA,NA
"490",2020-03-12,"Americas","AMRO","United States","US",498,1701,7,39,NA,NA,NA,NA,NA,NA
"491",2020-03-13,"Americas","AMRO","Canada","CA",0,103,0,1,NA,NA,NA,NA,NA,NA
"492",2020-03-13,"Asia","WPRO","China","CN",11,80991,8,3181,NA,NA,NA,NA,NA,NA
"493",2020-03-13,"Europe","EURO","France","FR",586,2856,13,61,NA,NA,NA,NA,NA,NA
"494",2020-03-13,"Europe","EURO","Germany","DE",991,3766,12,46,NA,NA,NA,NA,NA,NA
"495",2020-03-13,"Europe","EURO","Italy","IT",2651,15113,189,1016,NA,NA,NA,NA,NA,NA
"496",2020-03-13,"Europe","EURO","United Kingdom","GB",403,1318,8,25,NA,NA,NA,NA,NA,NA
"497",2020-03-13,"Americas","AMRO","United States","US",530,2231,12,51,NA,NA,NA,NA,NA,NA
"498",2020-03-14,"Americas","AMRO","Canada","CA",35,138,0,1,NA,NA,NA,NA,NA,NA
"499",2020-03-14,"Asia","WPRO","China","CN",30,81021,13,3194,NA,NA,NA,NA,NA,NA
"500",2020-03-14,"Europe","EURO","France","FR",773,3629,18,79,NA,NA,NA,NA,NA,NA
"501",2020-03-14,"Europe","EURO","Germany","DE",1464,5230,16,62,NA,NA,NA,NA,NA,NA
"502",2020-03-14,"Europe","EURO","Italy","IT",2547,17660,250,1266,NA,NA,NA,NA,NA,NA
"503",2020-03-14,"Europe","EURO","United Kingdom","GB",484,1802,13,38,NA,NA,NA,NA,NA,NA
"504",2020-03-14,"Americas","AMRO","United States","US",734,2965,7,58,NA,NA,NA,NA,NA,NA
"505",2020-03-15,"Americas","AMRO","Canada","CA",38,176,0,1,NA,NA,NA,NA,NA,NA
"506",2020-03-15,"Asia","WPRO","China","CN",27,81048,10,3204,NA,NA,NA,NA,NA,NA
"507",2020-03-15,"Europe","EURO","France","FR",835,4464,12,91,NA,NA,NA,NA,NA,NA
"508",2020-03-15,"Europe","EURO","Germany","DE",1303,6533,20,82,NA,NA,NA,NA,NA,NA
"509",2020-03-15,"Europe","EURO","Italy","IT",3497,21157,175,1441,NA,NA,NA,NA,NA,NA
"510",2020-03-15,"Europe","EURO","United Kingdom","GB",478,2280,16,54,NA,NA,NA,NA,NA,NA
"511",2020-03-15,"Americas","AMRO","United States","US",951,3916,11,69,NA,NA,NA,NA,NA,NA
"512",2020-03-16,"Americas","AMRO","Canada","CA",17,193,0,1,NA,NA,NA,NA,NA,NA
"513",2020-03-16,"Asia","WPRO","China","CN",29,81077,14,3218,NA,NA,NA,NA,NA,NA
"514",2020-03-16,"Europe","EURO","France","FR",916,5380,36,127,NA,NA,NA,NA,NA,NA
"515",2020-03-16,"Europe","EURO","Germany","DE",980,7513,15,97,NA,NA,NA,NA,NA,NA
"516",2020-03-16,"Europe","EURO","Italy","IT",3590,24747,368,1809,NA,NA,NA,NA,NA,NA
"517",2020-03-16,"Europe","EURO","United Kingdom","GB",352,2632,22,76,NA,NA,NA,NA,NA,NA
"518",2020-03-16,"Americas","AMRO","United States","US",1218,5134,13,82,NA,NA,NA,NA,NA,NA
"519",2020-03-17,"Americas","AMRO","Canada","CA",56,249,0,1,NA,NA,NA,NA,NA,NA
"520",2020-03-17,"Asia","WPRO","China","CN",40,81117,13,3231,NA,NA,NA,NA,NA,NA
"521",2020-03-17,"Europe","EURO","France","FR",1202,6582,21,148,NA,NA,NA,NA,NA,NA
"522",2020-03-17,"Europe","EURO","Germany","DE",2037,9550,35,132,NA,NA,NA,NA,NA,NA
"523",2020-03-17,"Europe","EURO","Italy","IT",3233,27980,349,2158,NA,NA,NA,NA,NA,NA
"524",2020-03-17,"Europe","EURO","United Kingdom","GB",441,3073,32,108,NA,NA,NA,NA,NA,NA
"525",2020-03-17,"Americas","AMRO","United States","US",2172,7306,19,101,NA,NA,NA,NA,NA,NA
"526",2020-03-18,"Americas","AMRO","Canada","CA",75,324,3,4,NA,NA,NA,NA,NA,NA
